sent_id,text,begin_offset,end_offset,citation_url,date,country,doc_url
aea72c78-d183-11ea-a597-b9c421b787e1_256,"A region must be in Phase 4, and have an infection rate of 5 percent or lower over a 14-day average.",32825,32925,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_257,"If infection rate at any time increases to beyond 9%, schools in that region must close even if they had previously opened.",32926,33051,https://buffalonews.com/news/local/cuomo-announces-covid-19-criteria-for-reopening-schools/article_577b2404-c526-11ea-a390-7b8bf581ab74.html,2020-07-13,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_258,"On July 16, Cuomo enacted new regulations for bars and restaurants allowed open via Phase 3 or Phase 4.",33051,33154,,2020-07-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_259,Bars and restaurants are only allowed to serve alcohol to people ordering food.,33155,33234,https://www.governor.ny.gov/news/governor-cuomo-announces-new-regulations-bars-and-restaurants-ensure-compliance-state-social,2020-07-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_260,"Many that previously served only alcohol are managing to remain in business by offering ""dollar menus"" with items such as chips, peanuts, and French fries.",33235,33390,,2020-07-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_261,People sitting at bar tops must be socially distanced by six feet or by physical barriers.,33391,33483,,2020-07-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_262,Section::::Statewide stay-at-home order.,33483,33524,,2020-07-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_263,"A statewide stay-at-home order, also known as the ""New York State on PAUSE"" executive order, was signed into law by Governor Andrew Cuomo on March 20.",33524,33674,,2020-03-20,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_264,The executive order was summarized in ten points:,33675,33726,https://www.governor.ny.gov/news/governor-cuomo-signs-new-york-state-pause-executive-order,2020-03-20,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_265,BULLET::::1,33726,33737,,2020-03-20,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_266,.,33737,33738,,2020-03-20,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_267,"Effective at 8pm on Sunday, March 22, all non-essential businesses statewide will be closed",33739,33831,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_268,BULLET::::2,33831,33842,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_269,.,33842,33843,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_270,"Non-essential gatherings of individuals of any size for any reason (e.g. parties, celebrations or other social events) are canceled or postponed at this time",33844,34002,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_271,BULLET::::3,34002,34013,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_272,.,34013,34014,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_273,Any concentration of individuals outside their home must be limited to workers providing essential services and social distancing should be practiced,34015,34165,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_274,BULLET::::4,34165,34176,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_275,.,34176,34177,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_276,When in public individuals must practice social distancing of at least six feet from others,34178,34270,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_277,BULLET::::5,34270,34281,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_278,.,34281,34282,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_279,Businesses and entities that provide other essential services must implement rules that help facilitate social distancing of at least six feet,34283,34426,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_280,BULLET::::6,34426,34437,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_281,.,34437,34438,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_282,Individuals should limit outdoor recreational activities to non-contact and avoid activities where they come in close contact with other people,34439,34583,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_283,BULLET::::7,34583,34594,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_284,.,34594,34595,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_285,Individuals should limit use of public transportation to when absolutely necessary and should limit potential exposure by spacing out at least six feet from other riders,34596,34766,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_286,BULLET::::8,34766,34777,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_287,.,34777,34778,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_288,Sick individuals should not leave their home unless to receive medical care and only after a telehealth visit to determine if leaving the home is in the best interest of their health,34779,34962,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_289,BULLET::::9,34962,34973,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_290,.,34973,34974,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_291,Young people should also practice social distancing and avoid contact with vulnerable populations,34975,35073,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_292,BULLET::::10,35073,35085,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_293,.,35085,35086,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_294,Use precautionary sanitizer practices such as using isopropyl alcohol wipes,35087,35164,,2020-03-22,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_295,The stay-at-home order remained in full effect until May 15 when the first regions met the requirements for the four-phase reopening plan.,35164,35302,,2020-05-15,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_296,Regions that did not meet the requirements continued to follow the stay-at-home order until requirements were met.,35303,35419,,2020-05-15,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_297,Section::::Four-phase reopening plan.,35419,35457,,2020-05-15,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_298,Governor Andrew Cuomo first announced the four-phase reopening plan for businesses on May 7.,35457,35549,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_299,"In order for a region to begin reopening in Phase 1, it needed to meet these seven metrics:",35550,35643,https://www.6sqft.com/these-are-the-regions-of-new-york-ready-to-reopen/,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_300,BULLET::::-,35643,35654,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_301,14-day decline in hospitalizations or under 15 new hospitalizations (3-day average),35655,35739,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_302,BULLET::::-,35739,35750,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_303,14-day decline in hospitalized deaths OR under 5 new (3-day average),35751,35820,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_304,BULLET::::-,35820,35831,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_305,"New hospitalizations — under 2 per 100,000 residents (3-day rolling average)",35832,35909,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_306,BULLET::::-,35909,35920,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_307,Share of total beds available (threshold of 30 percent),35921,35977,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_308,BULLET::::-,35977,35988,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_309,Share of ICU beds available (threshold of 30 percent),35989,36043,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_310,BULLET::::-,36043,36054,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_311,"30 per 1,000 residents tested monthly (7-day average of new tests per day)",36055,36130,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_312,BULLET::::-,36130,36141,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_313,"30 contact tracers per 100,000 residents or to meet current infection rate.",36142,36218,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_314,"Every region met the requirements for Phase 1 by June 8, with New York City being the last.",36218,36309,,2020-06-08,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_315,"Regions moved to the next consecutive phase every two weeks, with a few exceptions.",36310,36393,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_316,The reopening plan was modified since its original announcement on May 7.,36394,36467,,2020-05-07,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_317,"As of July 10, the four-phase reopening plan is detailed as follows:",36468,36537,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_318,BULLET::::-,36537,36548,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_319,"Phase 1: construction, manufacturing, agriculture, forestry, fishing, and select retail that can offer curbside pickup.",36549,36669,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_320,BULLET::::-,36669,36680,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_321,"Phase 2: outdoor dining at restaurants, hair salons and barber shops, offices, real estate firms, in-store retail, vehicle sales, retail rental, repair services, cleaning services, and commercial building management.",36681,36898,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_322,BULLET::::-,36898,36909,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_323,Phase 3: indoor dining at restaurants and bars at 50% capacity (excluding New York City) and personal care services.,36910,37027,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_324,BULLET::::-,37027,37038,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_325,"Phase 4: low-risk outdoor activities at 33% capacity (outdoor zoos, botanical gardens, nature parks, historical sites, outdoor museums, etc.)",37039,37180,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_326,"; low-risk indoor activities at 25% capacity outside of New York City (malls, indoor museums, historical sites, art galleries, aquariums, etc.).",37180,37325,https://www.wgrz.com/article/news/local/gyms-not-included-in-phase-4/71-78a48aad-8f51-436c-bada-a0d8a6e38b32,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_327,"Some types of businesses, such as drive-in theaters, landscaping and gardening, and places of worship, were allowed to reopen regardless of the phase as part of a separate executive order.",37325,37515,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_328,"As of July 10, some types of businesses have not been allowed to open regardless of the phase, including but not limited to gyms, schools, concert venues, and arenas.",37515,37683,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_329,Section::::Social distancing and face masks.,37683,37728,,2020-07-10,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_330,Social distancing has been recommended nationwide by the Centers for Disease Control and Prevention and World Health Organization since COVID-19 was first declared a national health emergency back in March 2020.,37728,37939,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/social-distancing.html,2020-03-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_331,It was mandated by Cuomo on March 20 as part of the statewide stay-at-home order.,37940,38023,,2020-03-20,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_332,Face masks were first mandated by law via an executive order issued by Cuomo on April 15.,38023,38112,,2020-04-15,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_333,The order states that face masks must be in all public places when social distancing is not possible.,38113,38214,https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-issues-executive-order-requiring-all-people-new,2020-04-15,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_334,"On May 28, another executive order gave business owners the authority to decide whether patrons must wear a face covering to enter.",38215,38346,https://www.npr.org/sections/coronavirus-live-updates/2020/05/28/864241210/no-mask-no-entry-cuomo-says-as-he-allows-businesses-to-insist-on-face-coverings,2020-05-28,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_335,"Some businesses have required face coverings completely, while others only require them when social distancing is not possible.",38347,38474,,2020-05-28,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_336,"Additionally, employers must provide masks to employees who will be interacting with patrons less than six feet.",38475,38587,,2020-05-28,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_337,"Throughout June and July, additional guidelines have been given to businesses regarding masks.",38588,38682,,2020-06-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_338,"For example, most restaurants only require them when customers are not seated.",38683,38763,,2020-06-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_339,Section::::State of emergency.,38763,38794,,2020-06-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_340,All 62 counties in New York State had declared states of emergency by March 16.,38794,38875,,2020-03-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_341,Section::::Infected legislators.,38875,38908,,2020-03-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_342,"Four members of the State Assembly—Charles Barron, Kimberly Jean-Pierre, Brian Miller, and Helene Weinstein—have been diagnosed with COVID-19; Miller was treated at the intensive care unit at St. Luke's Hospital in Utica.",38908,39129,https://www.nydailynews.com/news/politics/ny-fourth-assembly-member-tests-positive-coronavirus-20200327-uakbpnytkrfb5hafoztsawisbu-story.html|https://www.wktv.com/content/news/Assemblyman-Brian-Miller-in-ICU-after-coronavirus-diagnosis-569167741.html,2020-03-16,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_343,and released at the end of April.,39130,39163,https://www.uticaod.com/news/20200501/coronavirus-assemblyman-brian-miller-released-from-hospital,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_344,"On March 30, Jim Seward became the first state senator to test positive for the virus; his case was mild and he is expected to recover.",39164,39301,https://www.syracuse.com/coronavirus/2020/03/new-york-state-sen-jim-seward-and-wife-test-positive-for-covid-19.html,2020-03-30,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_345,"Almost a month later, senator James Skoufis tested positive after experiencing symptoms; he had been personally distributing supplies to healthcare workers and first responders.",39301,39478,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_346,He was reported to be resting at home and recovering.,39479,39532,https://www.recordonline.com/news/20200424/skoufis-tests-positive-for-covid-19,2020-03-30,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_347,"On May 5, he announced he had been symptom-free for two weeks and was able to end his self-isolation.",39533,39634,,2020-05-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_348,"""",39635,39636,,2020-05-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_349,The past two weeks,39636,39654,,,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_350,"[we]re the sickest I have ever felt"", he said.",39655,39703,https://www.nysenate.gov/newsroom/articles/2020/james-skoufis/senator-skoufis-statement-covid-19-recovery,2020-05-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_351,Section::::Impact on voting.,39703,39732,,2020-05-05,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_352,"The New York State Democratic presidential primary—along with special elections in the 27th congressional district; the 50th senate district; and the 12th, 31st, and 136th assembly districts—were originally scheduled for April 28.",39732,39962,,2020-04-28,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_353,"On March 13, Senator Skoufis proposed legislation to move these elections to June 23.",39963,40048,,2020-03-13,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_354,The intent was to mitigate the spread of the coronavirus.,40049,40106,https://www.wsj.com/articles/coronavirus-may-postpone-new-yorks-presidential-primary-11584918000,2020-03-13,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_355,"On March 28, the New York State Board of Elections and Governor Cuomo postponed the elections to June 23.",40107,40212,https://www.democratandchronicle.com/story/news/politics/albany/2020/04/24/voters-new-york-can-vote-absentee-ballot-june-23-primaries/3022446001/,2020-03-28,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_356,"Subsequently, the Democratic presidential primary was canceled altogether, and most of the special elections were postponed until the general election in November.",40213,40378,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_357,Section::::Democratic Presidential Primary.,40378,40422,,2020-11-29,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_358,"On April 27th, the Board of Elections changed its decision, and cancelled the Democratic presidential primary outright, by removing several candidates who suspended their campaigns from the ballot.",40422,40619,https://www.nytimes.com/2020/04/27/us/politics/democratic-primary-canceled-coronavirus.html,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_359,"The decision was first criticized by supporters of presidential candidate, Senator Bernie Sanders, who hoped to secure additional convention delegates, which would allow greater influence in the Democratic Party's platform.",40620,40843,,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_360,"Other critics of the decision cited reduced voter turn out for down-ballot races, which unfairly benefits incumbent candidates.",40844,40971,,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
aea72c78-d183-11ea-a597-b9c421b787e1_361,"New York State Democratic Party Chair, Jay Jacobs, stated ""our motivation right now is to avoid what happened in Wisconsin, where we in this situation are holding a primary that asks poll workers, many of them senior citizens, to risk their health for no particular purpose.""",40972,41247,https://www.wsj.com/articles/sanders-supporters-argue-against-canceling-new-york-presidential-primary-11587942000,2020-04-27,USA-NY,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_New_York_(state)&oldid=970047756
